,Generator,Time,Value,Zones
0,battery1,97,0.0,PGE_valley
1,battery1,98,0.0,PGE_valley
2,battery1,99,0.0,PGE_valley
3,battery1,100,0.0,PGE_valley
4,battery1,101,0.0,PGE_valley
5,battery1,102,0.0,PGE_valley
6,battery1,103,0.0,PGE_valley
7,battery1,104,0.0,PGE_valley
8,battery1,105,0.0,PGE_valley
9,battery1,106,0.0,PGE_valley
10,battery1,107,0.0,PGE_valley
11,battery1,108,0.0,PGE_valley
12,battery1,109,0.0,PGE_valley
13,battery1,110,0.0,PGE_valley
14,battery1,111,0.0,PGE_valley
15,battery1,112,0.0,PGE_valley
16,battery1,113,0.0,PGE_valley
17,battery1,114,0.0,PGE_valley
18,battery1,115,0.0,PGE_valley
19,battery1,116,0.0,PGE_valley
20,battery1,117,0.0,PGE_valley
21,battery1,118,0.0,PGE_valley
22,battery1,119,0.0,PGE_valley
23,battery1,120,0.0,PGE_valley
24,battery1,121,0.0,PGE_valley
25,battery1,122,0.0,PGE_valley
26,battery1,123,0.0,PGE_valley
27,battery1,124,0.0,PGE_valley
28,battery1,125,0.0,PGE_valley
29,battery1,126,0.0,PGE_valley
30,battery1,127,0.0,PGE_valley
31,battery1,128,0.0,PGE_valley
32,battery1,129,0.0,PGE_valley
33,battery1,130,0.0,PGE_valley
34,battery1,131,0.0,PGE_valley
35,battery1,132,0.0,PGE_valley
36,battery1,133,0.0,PGE_valley
37,battery1,134,0.0,PGE_valley
38,battery1,135,0.0,PGE_valley
39,battery1,136,0.0,PGE_valley
40,battery1,137,0.0,PGE_valley
41,battery1,138,0.0,PGE_valley
42,battery1,139,0.0,PGE_valley
43,battery1,140,0.0,PGE_valley
44,battery1,141,0.0,PGE_valley
45,battery1,142,0.0,PGE_valley
46,battery1,143,0.0,PGE_valley
47,battery1,144,0.0,PGE_valley
48,battery2,97,0.0,PGE_bay
49,battery2,98,0.0,PGE_bay
50,battery2,99,0.0,PGE_bay
51,battery2,100,0.0,PGE_bay
52,battery2,101,0.0,PGE_bay
53,battery2,102,0.0,PGE_bay
54,battery2,103,0.0,PGE_bay
55,battery2,104,0.0,PGE_bay
56,battery2,105,0.0,PGE_bay
57,battery2,106,0.0,PGE_bay
58,battery2,107,0.0,PGE_bay
59,battery2,108,0.0,PGE_bay
60,battery2,109,0.0,PGE_bay
61,battery2,110,0.0,PGE_bay
62,battery2,111,0.0,PGE_bay
63,battery2,112,0.0,PGE_bay
64,battery2,113,0.0,PGE_bay
65,battery2,114,0.0,PGE_bay
66,battery2,115,0.0,PGE_bay
67,battery2,116,0.0,PGE_bay
68,battery2,117,0.0,PGE_bay
69,battery2,118,0.0,PGE_bay
70,battery2,119,0.0,PGE_bay
71,battery2,120,0.0,PGE_bay
72,battery2,121,0.0,PGE_bay
73,battery2,122,0.0,PGE_bay
74,battery2,123,0.0,PGE_bay
75,battery2,124,0.0,PGE_bay
76,battery2,125,0.0,PGE_bay
77,battery2,126,0.0,PGE_bay
78,battery2,127,0.0,PGE_bay
79,battery2,128,0.0,PGE_bay
80,battery2,129,0.0,PGE_bay
81,battery2,130,0.0,PGE_bay
82,battery2,131,0.0,PGE_bay
83,battery2,132,0.0,PGE_bay
84,battery2,133,0.0,PGE_bay
85,battery2,134,0.0,PGE_bay
86,battery2,135,0.0,PGE_bay
87,battery2,136,0.0,PGE_bay
88,battery2,137,0.0,PGE_bay
89,battery2,138,0.0,PGE_bay
90,battery2,139,0.0,PGE_bay
91,battery2,140,0.0,PGE_bay
92,battery2,141,0.0,PGE_bay
93,battery2,142,0.0,PGE_bay
94,battery2,143,0.0,PGE_bay
95,battery2,144,0.0,PGE_bay
96,battery3,97,0.0,SCE
97,battery3,98,0.0,SCE
98,battery3,99,0.0,SCE
99,battery3,100,0.0,SCE
100,battery3,101,0.0,SCE
101,battery3,102,0.0,SCE
102,battery3,103,0.0,SCE
103,battery3,104,0.0,SCE
104,battery3,105,0.0,SCE
105,battery3,106,0.0,SCE
106,battery3,107,0.0,SCE
107,battery3,108,0.0,SCE
108,battery3,109,0.0,SCE
109,battery3,110,0.0,SCE
110,battery3,111,0.0,SCE
111,battery3,112,0.0,SCE
112,battery3,113,917.0802777054865,SCE
113,battery3,114,244.51300247334345,SCE
114,battery3,115,6.074458470818077,SCE
115,battery3,116,0.0,SCE
116,battery3,117,0.0,SCE
117,battery3,118,0.0,SCE
118,battery3,119,0.0,SCE
119,battery3,120,0.0,SCE
120,battery3,121,0.0,SCE
121,battery3,122,0.0,SCE
122,battery3,123,0.0,SCE
123,battery3,124,0.0,SCE
124,battery3,125,0.0,SCE
125,battery3,126,0.0,SCE
126,battery3,127,0.0,SCE
127,battery3,128,0.0,SCE
128,battery3,129,0.0,SCE
